Date,AAPL,MSFT,GOOGL,AMZN,JPM,JNJ,PG,XOM,NVDA,KO,DIS,WMT,TLT,GLD,SPY
2025-06-02,200.90296936035156,458.3092041015625,168.3453826904297,206.64999389648438,258.4468078613281,151.61180114746094,161.88003540039062,99.86663055419922,137.187744140625,69.52275848388672,110.86503601074219,98.9427490234375,81.1456298828125,311.6700134277344,584.4866333007812
2025-06-03,202.46678161621094,459.3013000488281,165.5069122314453,205.7100067138672,260.0190124511719,150.65570068359375,160.98275756835938,100.59346771240234,141.02235412597656,68.71166229248047,111.50303649902344,99.1510238647461,81.0027084350586,308.9100036621094,587.8197631835938
2025-06-04,202.0185546875,460.1941833496094,167.36935424804688,207.22999572753906,258.0171203613281,149.48495483398438,160.11439514160156,99.13980865478516,141.7213897705078,68.91443634033203,111.39505767822266,98.52623748779297,82.31766510009766,310.8999938964844,587.6619262695312
2025-06-05,199.83721923828125,463.9739685058594,167.52870178222656,207.91000366210938,255.8004608154297,149.9142303466797,157.07516479492188,98.68431854248047,139.79408264160156,68.47026824951172,110.45278930664062,97.14776611328125,82.37483215332031,309.3299865722656,584.8219604492188
2025-06-06,203.11419677734375,466.652587890625,172.97654724121094,213.57000732421875,259.49169921875,151.25082397460938,158.2522735595703,101.04894256591797,141.52166748046875,68.8951187133789,111.79750061035156,96.66181945800781,81.32667541503906,305.17999267578125,590.8274536132812
2025-06-09,200.65396118164062,469.0038146972656,175.5890655517578,216.97999572753906,260.4779357910156,151.44595336914062,156.84359741210938,101.72732543945312,142.43040466308594,69.30066680908203,113.52501678466797,96.6419906616211,81.41243743896484,306.6199951171875,591.3599243164062
2025-06-10,201.86915588378906,467.1883239746094,178.0919647216797,217.61000061035156,262.2943420410156,152.63623046875,157.11378479003906,103.90782165527344,143.75852966308594,69.86071014404297,116.53834533691406,96.51307678222656,81.8316879272461,306.7099914550781,594.7127685546875
2025-06-11,197.99452209472656,468.8748474121094,176.8455047607422,213.1999969482422,261.8548583984375,151.47523498535156,156.409423828125,105.9332504272461,142.64002990722656,69.59034729003906,117.31375885009766,95.00567626953125,82.07942962646484,308.3699951171875,593.0167236328125
2025-06-12,198.412841796875,475.0752868652344,175.20018005371094,213.24000549316406,261.9427490234375,152.84109497070312,157.44178771972656,106.34027862548828,144.80714416503906,69.75450134277344,116.4205551147461,94.04371643066406,83.06087493896484,312.20001220703125,595.3734741210938
2025-06-13,195.6737060546875,471.1962890625,174.17312622070312,212.10000610351562,258.7300109863281,153.2703857421875,154.643798828125,108.65644073486328,141.78115844726562,69.06404876708984,115.76292419433594,93.65695190429688,82.26046752929688,316.2900085449219,588.7171020507812
2025-06-16,197.63592529296875,475.3431701660156,176.26715087890625,216.10000610351562,264.012939453125,151.4362030029297,155.22268676757812,109.00532531738281,144.49755859375,68.57781982421875,117.27449798583984,93.50819396972656,81.43148803710938,311.7799987792969,594.318359375
2025-06-17,194.86691284179688,474.25189208984375,175.44947814941406,214.82000732421875,263.19268798828125,148.66543579101562,152.9456787109375,110.4783706665039,143.9282989501953,67.70260620117188,115.94940948486328,93.4685287475586,82.42247009277344,311.94000244140625,589.2398681640625
2025-06-18,195.80319213867188,476.4344482421875,172.8269805908203,212.52000427246094,267.5284729003906,147.0556640625,152.4632568359375,109.69338989257812,145.28648376464844,67.30389404296875,115.68439483642578,94.30155181884766,82.56539916992188,310.260009765625,589.1510620117188
2025-06-20,200.2057342529297,473.616943359375,166.1659698486328,209.69000244140625,268.5440368652344,146.1385498046875,153.48597717285156,111.15673828125,143.65867614746094,66.94408416748047,115.45864868164062,95.3230209350586,82.41292572021484,310.1300048828125,587.7673950195312
2025-06-23,200.70376586914062,482.1488037109375,164.7200927734375,208.47000122070312,271.7373046875,147.6312713623047,155.36741638183594,108.28817749023438,143.97824096679688,67.81929779052734,115.57643127441406,97.05850982666016,82.67973327636719,311.0799865722656,593.572998046875
2025-06-24,199.50851440429688,486.2261962890625,166.2956085205078,212.77000427246094,274.6571044921875,148.4800567626953,154.72096252441406,104.99320983886719,147.70326232910156,68.2763671875,116.95645141601562,97.18743133544922,83.28004455566406,306.19000244140625,600.1304321289062
2025-06-25,200.76353454589844,488.3691101074219,170.1944580078125,211.99000549316406,277.391357421875,148.56787109375,153.37985229492188,105.02228546142578,154.10475158691406,67.71232604980469,117.71546173095703,96.45357513427734,83.38487243652344,307.1199951171875,600.4666748046875
2025-06-26,200.2057342529297,493.508056640625,173.0463409423828,217.1199951171875,281.97125244140625,148.304443359375,153.0518035888672,106.59223937988281,154.81381225585938,67.55674743652344,119.7263412475586,95.22384643554688,83.80410766601562,306.7799987792969,605.16455078125
2025-06-27,200.28541564941406,492.010009765625,178.02215576171875,223.3000030517578,280.3697509765625,148.69471740722656,154.23855590820312,106.00108337402344,157.5401611328125,68.39305877685547,120.59378051757812,96.4634780883789,83.2705078125,301.2200012207031,608.1712646484375
2025-06-30,204.3592529296875,493.4684143066406,175.72866821289062,219.38999938964844,283.1040344238281,149.0264129638672,153.71754455566406,104.46990203857422,157.7798614501953,68.8014907836914,122.23994445800781,96.96925354003906,84.08995056152344,304.8299865722656,611.0791015625
2025-07-01,206.998779296875,488.1508483886719,175.3397979736328,220.4600067138672,283.5922546386719,152.119140625,155.55072021484375,105.86540985107422,153.09608459472656,69.69615173339844,121.72736358642578,97.4254379272461,84.2984619140625,307.54998779296875,610.8812866210938
2025-07-02,211.60055541992188,487.1984558105469,178.13182067871094,219.9199981689453,285.1449890136719,151.7678985595703,155.5314178466797,107.6195068359375,157.0408477783203,68.95708465576172,121.22464752197266,96.8006591796875,83.76287841796875,309.25,613.650634765625
2025-07-03,212.70614624023438,494.8870544433594,179.019287109375,223.41000366210938,290.443603515625,152.20692443847656,155.1744384765625,108.73397064208984,159.1280517578125,69.38495635986328,122.2300796508789,97.54444885253906,83.17947387695312,307.1400146484375,618.4869995117188
2025-07-07,209.120361328125,493.77593994140625,176.28707885742188,223.47000122070312,286.4892578125,151.4849853515625,154.8560333251953,107.67764282226562,158.02952575683594,69.05433654785156,121.4020767211914,98.52623748779297,82.38563537597656,307.3699951171875,613.8779907226562
2025-07-08,209.1801300048828,492.6846618652344,173.86399841308594,219.36000061035156,277.47174072265625,151.99229431152344,152.3378143310547,110.6624984741211,159.78717041015625,68.30552673339844,120.08120727539062,96.28497314453125,82.28043365478516,304.1600036621094,613.5418090820312
2025-07-09,210.3056640625,499.52008056640625,176.11756896972656,222.5399932861328,277.8446350097656,152.47036743164062,151.9808349609375,110.28455352783203,162.66334533691406,67.56646728515625,118.88847351074219,96.00729370117188,83.14118957519531,305.5199890136719,617.2210083007812
2025-07-10,211.5706787109375,497.5061340332031,177.11473083496094,222.25999450683594,282.7801818847656,153.84597778320312,152.91673278808594,111.37964630126953,163.88172912597656,67.84848022460938,119.82491302490234,94.07347106933594,83.19859313964844,306.20001220703125,618.9617309570312
2025-07-11,210.3256072998047,499.33154296875,179.6774444580078,225.02000427246094,281.4751281738281,153.07522583007812,151.52735900878906,111.86420440673828,164.70062255859375,67.94571685791016,118.1590347290039,93.6172866821289,82.05089569091797,309.1400146484375,616.7858276367188
2025-07-14,207.79563903808594,499.033935546875,181.04351806640625,225.69000244140625,283.2806396484375,152.99720764160156,148.35305786132812,110.40084075927734,163.8517608642578,67.55674743652344,118.25760650634766,94.98583221435547,81.87874603271484,308.010009765625,617.9627685546875
2025-07-15,208.28370666503906,501.8117370605469,181.48226928710938,226.35000610351562,281.17095947265625,151.38742065429688,147.31103515625,109.42204284667969,170.4729461669922,67.44977569580078,117.28173828125,94.59908294677734,81.30489349365234,306.7300109863281,615.322021484375
